Elapsed time,Abdomen_1
5.159,-7.3
5.16,-6.5
5.161,-5.9
5.162,-5.7
5.163,-5.8
5.164,-6.3
5.165,-7.2
5.166,-8.4
5.167,-9.9
5.168,-11.4
5.169,-12.7
5.17,-13.4
5.171,-13.5
5.172,-13
5.173,-12.1
5.174,-11.1
5.175,-10.2
5.176,-9.5
5.177,-9.2
5.178,-9.1
5.179,-9.3
5.18,-9.8
5.181,-10.5
5.182,-11.5
5.183,-12.7
5.184,-14
5.185,-15
5.186,-15.7
5.187,-16.1
5.188,-16
5.189,-15.8
5.19,-15.5
5.191,-15.4
5.192,-15.6
5.193,-16.1
5.194,-17.1
5.195,-18.1
5.196,-19.1
5.197,-19.6
5.198,-19.6
5.199,-19
5.2,-18.1
5.201,-17.3
5.202,-16.7
5.203,-16.5
5.204,-16.7
5.205,-17
5.206,-17.3
5.207,-17.6
5.208,-17.9
5.209,-18
5.21,-18
5.211,-17.9
5.212,-17.5
5.213,-16.9
5.214,-16
5.215,-14.9
5.216,-13.8
5.217,-12.6
5.218,-11.6
5.219,-10.8
5.22,-10.2
5.221,-9.7
5.222,-9.2
5.223,-8.8
5.224,-8.4
5.225,-7.9
5.226,-7.4
5.227,-6.8
5.228,-6.1
5.229,-5.4
5.23,-4.9
5.231,-4.8
5.232,-4.8
5.233,-5.1
5.234,-5.3
5.235,-5.5
5.236,-5.4
5.237,-5.2
5.238,-4.7
5.239,-4.1
5.24,-3.2
5.241,-2.1
5.242,-0.9
5.243,0.2
5.244,1
5.245,1.4
5.246,1.3
5.247,0.9
5.248,0.5
5.249,0.3
5.25,0.6
5.251,1.3
5.252,2.4
5.253,3.7
5.254,5
5.255,6
5.256,7
5.257,8
5.258,9.2
5.259,10.3
5.26,11.2
5.261,11.3
5.262,10.6
5.263,9.3
5.264,7.9
5.265,6.7
5.266,6
5.267,5.9
5.268,6.2
5.269,6.6
5.27,6.9
5.271,6.8
5.272,6.2
5.273,5.4
5.274,4.6
5.275,4
5.276,4.1
5.277,4.8
5.278,5.8
5.279,6.5
5.28,6.5
5.281,5.6
5.282,4.4
5.283,3.3
5.284,2.9
5.285,3.2
5.286,3.8
5.287,4.1
5.288,3.9
5.289,3.4
5.29,2.9
5.291,3
5.292,3.7
5.293,4.6
5.294,5.5
5.295,5.9
5.296,5.9
5.297,5.7
5.298,5.5
5.299,5.4
5.3,5.2
5.301,5
5.302,4.8
5.303,4.7
5.304,4.6
5.305,4.7
5.306,4.7
5.307,4.6
5.308,4.4
5.309,4.4
5.31,4.5
5.311,5
5.312,5.7
5.313,6.3
5.314,6.9
5.315,7.4
5.316,8
5.317,8.6
5.318,9.5
5.319,10.7
5.32,12.3
5.321,14.6
5.322,17.3
5.323,20.3
5.324,22.8
5.325,24.2
5.326,24
5.327,22.5
5.328,20.1
5.329,17.4
5.33,15.1
5.331,13.3
5.332,11.8
5.333,10.3
5.334,8.6
5.335,6.9
5.336,5.1
5.337,3.5
5.338,2.1
5.339,1.1
5.34,0.5
5.341,0.5
5.342,1.1
5.343,2.5
5.344,4.4
5.345,6.4
5.346,8.1
5.347,9.2
5.348,9.6
5.349,9.6
5.35,9.4
5.351,9.3
5.352,9.3
5.353,9.2
5.354,9
5.355,8.7
5.356,8.5
5.357,8.4
5.358,8.5
5.359,8.6
5.36,8.5
5.361,8.2
5.362,7.7
5.363,7.2
5.364,6.8
5.365,6.5
5.366,6.2
5.367,6
5.368,5.9
5.369,6.2
5.37,7.1
5.371,8.2
5.372,9.2
5.373,9.8
5.374,9.8
5.375,9.4
5.376,9
5.377,8.6
5.378,8.3
5.379,7.7
5.38,6.9
5.381,5.8
5.382,4.8
5.383,4.1
5.384,4
5.385,4.2
5.386,4.5
5.387,4.8
5.388,5
5.389,5.2
5.39,5.5
5.391,5.6
5.392,5.4
5.393,4.6
5.394,3.7
5.395,2.9
5.396,2.9
5.397,3.8
5.398,5.1
5.399,6.2
5.4,6.5
5.401,6
5.402,5
5.403,4.3
5.404,4.2
5.405,4.8
5.406,5.6
5.407,6
5.408,5.5
5.409,4.3
5.41,3.2
5.411,2.7
5.412,3
5.413,3.9
5.414,5
5.415,5.7
5.416,6
5.417,6.1
5.418,6.2
5.419,6.4
5.42,6.8
5.421,7.1
5.422,7.1
5.423,7
5.424,7
5.425,7.3
5.426,7.7
5.427,7.8
5.428,7.6
5.429,7.1
5.43,6.6
5.431,6.5
5.432,7.1
5.433,8
5.434,8.6
5.435,8.7
5.436,8
5.437,6.9
5.438,5.8
5.439,5.1
5.44,4.9
5.441,4.9
5.442,4.8
5.443,4.6
5.444,4.2
5.445,3.9
5.446,3.9
5.447,4.3
5.448,4.9
5.449,5.5
5.45,5.8
5.451,5.8
5.452,5.5
5.453,4.9
5.454,4.2
5.455,3.6
5.456,3.2
5.457,3.2
5.458,3.5
5.459,4
5.46,4.6
5.461,5.4
5.462,6.2
5.463,6.9
5.464,7.7
5.465,8.5
5.466,9.3
5.467,10
5.468,10.4
5.469,10.6
5.47,10.3
5.471,9.5
5.472,8.3
5.473,6.7
5.474,5
5.475,3.3
5.476,2.1
5.477,1.4
5.478,1.6
5.479,2.7
5.48,4.2
5.481,5.9
5.482,7.2
5.483,7.8
5.484,7.6
5.485,7
5.486,6.3
5.487,5.6
5.488,5.1
5.489,4.7
5.49,4.1
5.491,3.4
5.492,2.6
5.493,2
5.494,1.9
5.495,2.2
5.496,3
5.497,4
5.498,4.8
5.499,5.3
5.5,5.3
5.501,4.6
5.502,3.5
5.503,2.1
5.504,0.9
5.505,0.1
5.506,0
5.507,0.3
5.508,0.9
5.509,1.3
5.51,1.5
5.511,1.4
5.512,0.9
5.513,0.5
5.514,0
5.515,-0.2
5.516,-0.4
5.517,-0.5
5.518,-0.6
5.519,-0.8
5.52,-1.2
5.521,-1.7
5.522,-2.1
5.523,-2.2
5.524,-1.9
5.525,-1.2
5.526,-0.3
5.527,0.3
5.528,0.3
5.529,-0.4
5.53,-1.6
5.531,-2.8
5.532,-3.7
5.533,-3.9
5.534,-3.4
5.535,-2.6
5.536,-1.6
5.537,-0.7
5.538,0.2
5.539,1.1
5.54,1.9
5.541,2.4
5.542,2.5
5.543,2.2
5.544,1.6
5.545,1.2
5.546,1.3
5.547,1.8
5.548,2.5
5.549,3.1
5.55,3.2
5.551,2.9
5.552,2.7
5.553,2.7
5.554,3.2
5.555,4
5.556,4.7
5.557,5.1
5.558,5.2
5.559,5.2
5.56,5.3
5.561,5.7
5.562,6.2
5.563,6.4
5.564,6.1
5.565,5.6
5.566,4.9
5.567,4.4
5.568,4.4
5.569,4.9
5.57,5.7
5.571,6.6
5.572,7.3
5.573,7.7
5.574,7.8
5.575,7.5
5.576,7.1
5.577,6.7
5.578,6.5
5.579,6.6
5.58,6.9
5.581,7
5.582,6.8
5.583,6
5.584,4.8
5.585,3.8
5.586,3.2
5.587,3.2
5.588,3.6
5.589,3.9
5.59,3.8
5.591,3.2
5.592,2.4
5.593,2
5.594,2.4
5.595,3.5
5.596,4.7
5.597,5.4
5.598,5.2
5.599,4.5
5.6,3.9
5.601,4
5.602,4.9
5.603,6.2
5.604,7.2
5.605,7.4
5.606,6.9
5.607,6.3
5.608,6.1
5.609,6.8
5.61,8.1
5.611,9.6
5.612,10.8
5.613,11.9
5.614,13.1
5.615,14.9
5.616,17
5.617,19
5.618,20.4
5.619,20.7
5.62,20.1
5.621,18.8
5.622,17.3
5.623,15.6
5.624,13.6
5.625,11.2
5.626,8.2
5.627,4.8
5.628,1.1
5.629,-2.7
5.63,-6.8
5.631,-11.2
5.632,-15.9
5.633,-20.7
5.634,-25.4
5.635,-29.6
5.636,-33.401
5.637,-37.001
5.638,-40.501
5.639,-44.101
5.64,-47.601
5.641,-50.701
5.642,-52.901
5.643,-54.101
5.644,-54.301
5.645,-53.701
5.646,-52.601
5.647,-51.101
5.648,-49.201
5.649,-46.701
5.65,-43.401
5.651,-39.201
5.652,-34.301
5.653,-29.1
5.654,-24.1
5.655,-19.9
5.656,-16.4
5.657,-13.6
5.658,-11
5.659,-8.5
5.66,-5.9
5.661,-3.5
5.662,-1.4
5.663,0.3
5.664,2
5.665,3.6
5.666,5.4
5.667,7.2
5.668,8.6
5.669,9.6
5.67,10.2
5.671,10.6
5.672,11.1
5.673,11.7
5.674,12.1
5.675,12.1
5.676,11.3
5.677,9.9
5.678,8.2
5.679,6.5
5.68,5
5.681,3.9
5.682,3.4
5.683,3.2
5.684,3.3
5.685,3.2
5.686,2.6
5.687,1.4
5.688,0
5.689,-1.1
5.69,-1.4
5.691,-0.6
5.692,0.6
5.693,1.4
5.694,1.4
5.695,0.3
5.696,-1
5.697,-1.9
5.698,-1.9
5.699,-1.1
5.7,-0.1
5.701,0.8
5.702,1.2
5.703,1.4
5.704,1.7
5.705,2.3
5.706,2.9
5.707,3.3
5.708,3.5
5.709,3.5
5.71,3.6
5.711,3.9
5.712,4.2
5.713,4
5.714,3.2
5.715,1.9
5.716,0.6
5.717,-0.2
5.718,-0.1
5.719,0.7
5.72,1.9
5.721,3
5.722,3.7
5.723,4.1
5.724,4.4
5.725,4.9
5.726,5.5
5.727,6
5.728,6.1
5.729,5.7
5.73,5.1
5.731,4.6
5.732,4.5
5.733,4.7
5.734,5
5.735,5.2
5.736,5
5.737,4.6
5.738,4.3
5.739,4.5
5.74,5
5.741,5.7
5.742,6
5.743,5.8
5.744,5
5.745,4
5.746,3.2
5.747,2.9
5.748,3
5.749,3.5
5.75,4
5.751,4.4
5.752,4.7
5.753,5
5.754,5.2
5.755,5.4
5.756,5.5
5.757,5.4
5.758,5.1
5.759,4.6
5.76,4
5.761,3.3
5.762,2.7
5.763,2.4
5.764,2.4
5.765,2.9
5.766,3.6
5.767,4.4
5.768,5
5.769,5.4
5.77,5.7
5.771,6
5.772,6.1
5.773,5.7
5.774,4.7
5.775,3.1
5.776,1
5.777,-1.1
5.778,-2.7
5.779,-3.4
5.78,-3.4
5.781,-2.7
5.782,-1.8
5.783,-0.9
5.784,-0.3
5.785,0.2
5.786,0.8
5.787,1.9
5.788,3.6
5.789,6.1
5.79,9.2
5.791,12.2
5.792,14.7
5.793,16.2
5.794,16.6
5.795,15.9
5.796,14.5
5.797,12.5
5.798,10.1
5.799,7.1
5.8,3.8
5.801,0.3
5.802,-3.3
5.803,-6.6
5.804,-9.4
5.805,-11.5
5.806,-12.9
5.807,-13.4
5.808,-13.2
5.809,-12.5
5.81,-11.5
5.811,-10.4
5.812,-9.6
5.813,-9.2
5.814,-9.1
5.815,-9.2
5.816,-9.4
5.817,-9.7
5.818,-9.8
5.819,-9.9
5.82,-9.9
5.821,-9.9
5.822,-9.8
5.823,-9.7
5.824,-9.7
5.825,-9.7
5.826,-9.6
5.827,-9.3
5.828,-8.7
5.829,-8.1
5.83,-7.5
5.831,-7.2
5.832,-7.3
5.833,-7.5
5.834,-7.8
5.835,-8
5.836,-8.3
5.837,-8.8
5.838,-9.4
5.839,-10.1
5.84,-10.8
5.841,-11.3
5.842,-11.8
5.843,-12.3
5.844,-12.8
5.845,-13.1
5.846,-13.2
5.847,-13.1
5.848,-13.1
5.849,-13.6
5.85,-14.7
5.851,-16.3
5.852,-17.7
5.853,-18.3
5.854,-18
5.855,-17
5.856,-16.1
5.857,-15.8
5.858,-16.4
5.859,-17.5
5.86,-18.5
5.861,-18.7
5.862,-18.1
5.863,-17
5.864,-15.8
5.865,-15
5.866,-14.7
5.867,-14.7
5.868,-14.7
5.869,-14.4
5.87,-14
5.871,-13.7
5.872,-13.7
5.873,-14.3
5.874,-15.4
5.875,-16.6
5.876,-17.7
5.877,-18.4
5.878,-18.4
5.879,-18
5.88,-17.4
5.881,-17.1
5.882,-17.2
5.883,-17.7
5.884,-18.3
5.885,-18.5
5.886,-18.2
5.887,-17.4
5.888,-16.3
5.889,-15.5
5.89,-15.1
5.891,-15.1
5.892,-15.5
5.893,-15.7
5.894,-15.7
5.895,-15.1
5.896,-14.3
5.897,-13.3
5.898,-12.5
5.899,-11.8
5.9,-11.3
5.901,-10.9
5.902,-10.4
5.903,-9.9
5.904,-9.5
5.905,-9.3
5.906,-9.2
5.907,-9.1
5.908,-8.6
5.909,-7.5
5.91,-6.1
5.911,-4.8
5.912,-3.8
5.913,-3.5
5.914,-3.7
5.915,-3.8
5.916,-3.7
5.917,-3.2
5.918,-2.5
5.919,-1.8
5.92,-1.3
5.921,-1
5.922,-0.6
5.923,-0.2
5.924,0.3
5.925,0.7
5.926,1
5.927,1.3
5.928,1.6
5.929,2.1
5.93,2.3
5.931,2.2
5.932,1.7
5.933,1.1
5.934,0.7
5.935,0.8
5.936,1.6
5.937,2.5
5.938,3.3
5.939,3.7
5.94,3.6
5.941,3.3
5.942,3
5.943,2.9
5.944,3
5.945,3.3
5.946,3.7
5.947,4
5.948,4.2
5.949,4.2
5.95,4
5.951,4
5.952,4.2
5.953,4.8
5.954,5.8
5.955,7
5.956,8.2
5.957,9.2
5.958,10.1
5.959,10.8
5.96,11.1
5.961,10.9
5.962,10
5.963,8.7
5.964,7.1
5.965,5.8
5.966,4.9
5.967,4.4
5.968,4.2
5.969,3.9
5.97,3.6
5.971,3.2
5.972,2.9
5.973,2.7
5.974,2.7
5.975,2.8
5.976,3
5.977,3.3
5.978,3.8
5.979,4.2
5.98,4.6
5.981,4.8
5.982,4.6
5.983,4.1
5.984,3.4
5.985,2.8
5.986,2.4
5.987,2.6
5.988,3.2
5.989,4.3
5.99,5.4
5.991,6.1
5.992,6.1
5.993,5.4
5.994,4.2
5.995,3.2
5.996,2.6
5.997,2.7
5.998,3.3
5.999,3.9
6,4.3
6.001,4.2
6.002,3.7
6.003,3.1
6.004,2.6
6.005,2.3
6.006,2.4
6.007,2.6
6.008,2.6
6.009,2.4
6.01,1.8
6.011,1
6.012,0.5
6.013,0.4
6.014,0.9
6.015,1.9
6.016,2.9
6.017,3.7
6.018,3.8
6.019,3.5
6.02,3
6.021,2.6
6.022,2.6
6.023,2.8
6.024,3.2
6.025,3.4
6.026,3.3
6.027,3.2
6.028,3
6.029,2.9
6.03,2.9
6.031,3
6.032,3
6.033,2.9
6.034,2.6
6.035,2.5
6.036,2.6
6.037,2.9
6.038,3.3
6.039,3.5
6.04,3.4
6.041,3
6.042,2.6
6.043,2.7
6.044,3.6
6.045,5.2
6.046,7.3
6.047,9.2
6.048,10.5
6.049,11
6.05,10.9
6.051,10.5
6.052,10.2
6.053,10.1
6.054,10.2
6.055,10
6.056,9.3
6.057,7.9
6.058,6
6.059,4.1
6.06,2.6
6.061,2.1
6.062,2.7
6.063,4.1
6.064,5.7
6.065,6.9
6.066,7.4
6.067,7.1
6.068,6.2
6.069,5.2
6.07,4.4
6.071,3.9
6.072,3.7
6.073,3.6
6.074,3.4
6.075,3.3
6.076,3.2
6.077,3.4
6.078,3.7
6.079,4.1
6.08,4.3
6.081,4.3
6.082,4
6.083,3.6
6.084,3.2
6.085,2.9
6.086,2.8
6.087,2.8
6.088,2.6
6.089,2.4
6.09,2.1
6.091,2.1
6.092,2.4
6.093,2.9
6.094,3.5
6.095,3.8
6.096,3.8
6.097,3.5
6.098,3.2
6.099,3.2
6.1,3.3
6.101,3.4
6.102,3.5
6.103,3.6
6.104,3.7
6.105,4
6.106,4.5
6.107,5.1
6.108,5.4
6.109,5.3
6.11,5
6.111,4.9
6.112,5
6.113,5.5
6.114,5.9
6.115,5.9
6.116,5.3
6.117,4.1
6.118,2.8
6.119,1.9
6.12,1.7
6.121,2.1
6.122,3
6.123,3.9
6.124,4.5
6.125,4.8
6.126,4.8
6.127,4.7
6.128,4.8
6.129,5.2
6.13,5.5
6.131,5.8
6.132,5.7
6.133,5.3
6.134,4.9
6.135,5
6.136,5.9
6.137,7.5
6.138,9.4
6.139,11
6.14,11.8
6.141,11.9
6.142,11.6
6.143,11.3
6.144,11.4
6.145,11.7
6.146,11.7
6.147,11
6.148,9.4
6.149,7.4
6.15,5.6
6.151,4.6
6.152,4.5
6.153,4.8
6.154,4.9
6.155,4.4
6.156,3.2
6.157,1.7
6.158,0.3
6.159,-0.7
6.16,-1.2
6.161,-1.5
6.162,-1.7
6.163,-2
6.164,-2.3
6.165,-2.7
6.166,-3.2
6.167,-3.7
6.168,-4.4
6.169,-5.1
6.17,-5.7
6.171,-5.9
6.172,-5.9
6.173,-5.8
6.174,-5.6
6.175,-5.4
6.176,-5.2
6.177,-5
6.178,-4.6
6.179,-4.2
6.18,-3.7
6.181,-3.4
6.182,-3.1
6.183,-2.9
6.184,-2.7
6.185,-2.5
6.186,-2.3
6.187,-2.1
6.188,-2
6.189,-2.1
6.19,-2.3
6.191,-2.6
6.192,-2.9
6.193,-3.1
6.194,-3.1
6.195,-2.9
6.196,-2.5
6.197,-1.9
6.198,-1.4
6.199,-0.9
6.2,-0.5
6.201,-0.3
6.202,-0.2
6.203,0
6.204,0.2
6.205,0.6
6.206,1.1
6.207,1.4
6.208,1.5
6.209,1.6
6.21,1.7
6.211,2
6.212,2.6
6.213,3.4
6.214,3.9
6.215,4
6.216,3.7
6.217,3.3
6.218,2.9
6.219,3
6.22,3.3
6.221,3.5
6.222,3.5
6.223,3
6.224,2.4
6.225,1.9
6.226,1.9
6.227,2.5
6.228,3.4
6.229,4.1
6.23,4.3
6.231,4
6.232,3.5
6.233,3.2
6.234,3.5
6.235,4.3
6.236,5.4
6.237,6.2
6.238,6.6
6.239,6.3
6.24,5.7
6.241,5.1
6.242,4.7
6.243,4.6
6.244,4.6
6.245,4.5
6.246,4.1
6.247,3.5
6.248,2.8
6.249,2.3
6.25,2.4
6.251,3
6.252,4.2
6.253,5.8
6.254,7.7
6.255,10
6.256,12.6
6.257,15.4
6.258,18.3
6.259,20.8
6.26,22.6
6.261,23.2
6.262,22.8
6.263,21.7
6.264,20.2
6.265,18.9
6.266,18
6.267,17.5
6.268,16.9
6.269,16.2
6.27,14.9
6.271,13.2
6.272,11.4
6.273,9.7
6.274,8.4
6.275,7.5
6.276,6.6
6.277,5.8
6.278,4.7
6.279,3.2
6.28,1.4
6.281,-1
6.282,-3.9
6.283,-7.4
6.284,-11.3
6.285,-15.4
6.286,-19.4
6.287,-23.2
6.288,-26.7
6.289,-30.1
6.29,-33.501
6.291,-37.101
6.292,-40.901
6.293,-45.001
6.294,-48.901
6.295,-52.401
6.296,-55.301
6.297,-57.201
6.298,-58.201
6.299,-58.401
6.3,-58.001
6.301,-57.101
6.302,-55.401
6.303,-53.001
6.304,-49.701
6.305,-45.501
6.306,-40.601
6.307,-35.301
6.308,-30
6.309,-25
6.31,-20.7
6.311,-17.2
6.312,-14.6
6.313,-12.6
6.314,-11
6.315,-9.5
6.316,-7.8
6.317,-5.7
6.318,-3.3
6.319,-0.8
6.32,1.7
6.321,4
6.322,5.7
6.323,6.9
6.324,7.5
6.325,7.6
6.326,7.3
6.327,6.7
6.328,5.9
6.329,4.9
6.33,3.8
6.331,2.7
6.332,1.7
6.333,1.1
6.334,0.8
6.335,0.9
6.336,1.1
6.337,1.2
6.338,1.2
6.339,1.1
6.34,1
6.341,1
6.342,1.1
6.343,1.2
6.344,1.3
6.345,1.5
6.346,1.6
6.347,1.7
6.348,1.6
6.349,1.2
6.35,0.4
6.351,-0.4
6.352,-1.1
6.353,-1.3
6.354,-0.8
6.355,0
6.356,0.9
6.357,1.6
6.358,1.9
6.359,2
6.36,2.2
6.361,2.5
6.362,2.9
6.363,2.9
6.364,2.6
6.365,1.8
6.366,1.1
6.367,0.7
6.368,0.7
6.369,1.1
6.37,1.5
6.371,1.6
6.372,1.5
6.373,1.3
6.374,1.5
6.375,2
6.376,2.6
6.377,2.8
6.378,2.4
6.379,1.5
6.38,0.4
6.381,-0.1
6.382,0.3
6.383,1.3
6.384,2.5
6.385,3.3
6.386,3.2
6.387,2.6
6.388,1.8
6.389,1.3
6.39,1.2
6.391,1.5
6.392,2
6.393,2.2
6.394,2.1
6.395,1.7
6.396,1.3
6.397,0.9
6.398,0.6
6.399,0.5
6.4,0.4
6.401,0.5
6.402,0.8
6.403,1.3
6.404,1.9
6.405,2.5
6.406,2.9
6.407,2.9
6.408,2.6
6.409,2.3
6.41,2.2
6.411,2.4
6.412,2.9
6.413,3.6
6.414,4.1
6.415,4.3
6.416,4.2
6.417,3.9
6.418,3.7
6.419,3.7
6.42,3.9
6.421,4.3
6.422,4.9
6.423,5.5
6.424,6
6.425,6.2
6.426,6
6.427,5.3
6.428,4.1
6.429,2.7
6.43,1.3
6.431,0.1
6.432,-0.6
6.433,-1.1
6.434,-1.4
6.435,-1.7
6.436,-2.1
6.437,-2.6
6.438,-2.9
6.439,-3
6.44,-2.9
6.441,-2.8
6.442,-2.7
6.443,-2.9
6.444,-3.3
6.445,-3.7
6.446,-3.9
6.447,-3.9
6.448,-3.6
6.449,-3.3
6.45,-3.2
6.451,-3.6
6.452,-4.5
6.453,-5.6
6.454,-6.5
6.455,-6.8
6.456,-6.4
6.457,-5.5
6.458,-4.5
6.459,-4
6.46,-4
6.461,-4.3
6.462,-4.8
6.463,-5.2
6.464,-5.6
6.465,-6.1
6.466,-6.8
6.467,-7.8
6.468,-8.7
6.469,-9.4
6.47,-9.7
6.471,-9.7
6.472,-9.7
6.473,-9.9
6.474,-10.2
6.475,-10.7
6.476,-11
6.477,-11.3
6.478,-11.6
6.479,-12
6.48,-12.7
6.481,-13.5
6.482,-14.5
6.483,-15.5
6.484,-16.3
6.485,-17
6.486,-17.3
6.487,-17.5
6.488,-17.3
6.489,-17.1
6.49,-16.7
6.491,-16.3
6.492,-15.6
6.493,-14.9
6.494,-14
6.495,-13.5
6.496,-13.4
6.497,-14
6.498,-15.1
6.499,-16.3
6.5,-17.1
6.501,-17.4
6.502,-17.2
6.503,-16.8
6.504,-16.5
6.505,-16.6
6.506,-16.8
6.507,-17
6.508,-17.1
6.509,-16.8
6.51,-16.5
6.511,-16.2
6.512,-16
6.513,-15.9
6.514,-15.7
6.515,-15.3
6.516,-14.5
6.517,-13.4
6.518,-12.2
6.519,-11.2
6.52,-10.7
6.521,-11
6.522,-12
6.523,-13.6
6.524,-15.5
6.525,-17.1
6.526,-18.1
6.527,-18.5
6.528,-18.5
6.529,-18.4
6.53,-18.5
6.531,-18.7
6.532,-18.9
6.533,-18.7
6.534,-18.2
6.535,-17.6
6.536,-17.1
6.537,-17
6.538,-17.3
6.539,-17.7
6.54,-17.8
6.541,-17.6
6.542,-17.1
6.543,-16.7
6.544,-16.7
6.545,-17
6.546,-17.3
6.547,-17.3
6.548,-16.8
6.549,-15.9
6.55,-14.9
6.551,-14.1
6.552,-13.5
6.553,-13.1
6.554,-12.7
6.555,-12.2
6.556,-11.7
6.557,-11.2
6.558,-10.7
6.559,-10.1
6.56,-9.3
6.561,-8.4
6.562,-7.5
6.563,-6.7
6.564,-6.3
6.565,-6
6.566,-5.7
6.567,-5.2
6.568,-4.4
6.569,-3.7
6.57,-3.1
6.571,-2.8
6.572,-2.7
6.573,-2.7
6.574,-2.6
6.575,-2.4
6.576,-2
6.577,-1.6
6.578,-1.1
6.579,-0.7
6.58,-0.4
6.581,-0.4
6.582,-0.5
6.583,-0.7
6.584,-0.6
6.585,-0.3
6.586,0.2
6.587,0.7
6.588,1.2
6.589,1.4
6.59,1.4
6.591,1.3
6.592,1.3
6.593,1.5
6.594,1.8
6.595,2.4
6.596,3.2
6.597,4.1
6.598,5.1
6.599,5.8
6.6,6.2
6.601,6.1
6.602,5.8
6.603,5.6
6.604,5.8
6.605,6.5
6.606,7.4
6.607,8.3
6.608,8.9
6.609,8.9
6.61,8.5
6.611,7.8
6.612,7.3
6.613,7.2
6.614,7.6
6.615,8
6.616,8.1
6.617,7.5
6.618,6.2
6.619,4.6
6.62,3.2
6.621,2.6
6.622,3
6.623,3.9
6.624,4.8
6.625,4.9
6.626,4.2
6.627,2.8
6.628,1.4
6.629,0.6
6.63,0.6
6.631,1.2
6.632,1.9
6.633,2.2
6.634,1.9
6.635,1.2
6.636,0.5
6.637,0.2
6.638,0.3
6.639,0.6
6.64,0.7
6.641,0.5
6.642,0.1
6.643,-0.2
6.644,-0.1
6.645,0.5
6.646,1.3
6.647,2
6.648,2.5
6.649,2.5
6.65,2.3
6.651,2.2
6.652,2.3
6.653,2.5
6.654,2.7
6.655,2.8
6.656,2.9
6.657,2.9
6.658,3.1
6.659,3.5
6.66,4
6.661,4.6
6.662,5
6.663,5.1
6.664,4.9
6.665,4.4
6.666,3.7
6.667,3.1
6.668,2.5
6.669,2.2
6.67,2.1
6.671,2.3
6.672,2.9
6.673,3.8
6.674,4.6
6.675,5.1
6.676,4.9
6.677,4.3
6.678,3.5
6.679,3
6.68,3.3
6.681,4.1
6.682,5.1
6.683,5.8
6.684,5.9
6.685,5.7
6.686,5.6
6.687,5.9
6.688,6.9
6.689,8.3
6.69,9.5
6.691,10.2
6.692,10.2
6.693,9.8
6.694,9.3
6.695,8.9
6.696,8.5
6.697,8.1
6.698,7.4
6.699,6.5
6.7,5.5
6.701,4.9
6.702,4.7
6.703,4.9
6.704,5.4
6.705,5.7
6.706,5.7
6.707,5.2
6.708,4.3
6.709,3.5
6.71,2.9
6.711,2.6
6.712,2.4
6.713,2.3
6.714,1.9
6.715,1.3
6.716,0.9
6.717,0.9
6.718,1.6
6.719,2.8
6.72,4
6.721,5
6.722,5.7
6.723,6.4
6.724,7.5
6.725,9.6
6.726,12.6
6.727,16.2
6.728,19.6
6.729,22
6.73,22.9
6.731,22.3
6.732,20.4
6.733,17.7
6.734,14.7
6.735,12
6.736,9.6
6.737,7.6
6.738,5.8
6.739,4
6.74,2.2
6.741,0.5
6.742,-0.9
6.743,-1.7
6.744,-1.9
6.745,-1.7
6.746,-1.4
6.747,-1.2
6.748,-1
6.749,-0.7
6.75,-0.1
6.751,0.7
6.752,1.4
6.753,1.7
6.754,1.6
6.755,1.3
6.756,1.5
6.757,2.4
6.758,3.9
6.759,5.6
6.76,6.7
6.761,6.9
6.762,6.5
6.763,5.8
6.764,5.5
6.765,5.9
6.766,6.8
6.767,7.9
6.768,8.6
6.769,8.8
6.77,8.4
6.771,7.8
6.772,7.4
6.773,7.3
6.774,7.7
6.775,8.3
6.776,8.8
6.777,9.2
6.778,9.4
6.779,9.5
6.78,9.6
6.781,9.4
6.782,8.9
6.783,7.9
6.784,6.3
6.785,4.4
6.786,2.5
6.787,1
6.788,0
6.789,-0.3
6.79,-0.3
6.791,-0.2
6.792,-0.3
6.793,-0.6
6.794,-1.2
6.795,-1.9
6.796,-2.7
6.797,-3.4
6.798,-3.7
6.799,-3.7
6.8,-3.2
6.801,-2.5
6.802,-1.8
6.803,-1.3
6.804,-1
6.805,-1
6.806,-1.2
6.807,-1.5
6.808,-1.6
6.809,-1.7
6.81,-1.4
6.811,-0.8
6.812,0.1
6.813,1.1
6.814,2
6.815,2.5
6.816,2.6
6.817,2.3
6.818,1.9
6.819,1.7
6.82,1.8
6.821,2.3
6.822,2.8
6.823,3.2
6.824,3.2
6.825,2.9
6.826,2.6
6.827,2.6
6.828,2.9
6.829,3.5
6.83,4
6.831,4
6.832,3.7
6.833,3
6.834,2.4
6.835,2.2
6.836,2.1
6.837,2.2
6.838,2.1
6.839,1.8
6.84,1.5
6.841,1.5
6.842,1.9
6.843,2.5
6.844,3.1
6.845,3.3
6.846,3.2
6.847,2.8
6.848,2.5
6.849,2.5
6.85,2.9
6.851,3.2
6.852,3.3
6.853,3.1
6.854,2.7
6.855,2.5
6.856,2.7
6.857,3.5
6.858,4.5
6.859,5.2
6.86,5.3
6.861,4.9
6.862,4.2
6.863,3.6
6.864,3.5
6.865,4
6.866,4.8
6.867,5.9
6.868,6.8
6.869,7.6
6.87,8.2
6.871,8.6
6.872,8.5
6.873,7.8
6.874,6.7
6.875,5.2
6.876,3.9
6.877,3.3
6.878,3.6
6.879,5.1
